x,y,det_0,det_1,det_2,det_3,det_4,det_5,RD_1_4,RD_2_5,RD_0_3
-19.3878,-25.5102,1e-05,2.75e-05,2e-05,9.5e-05,0.0004275,2.75e-05,-1.7582417582340297,-0.3157894736709141,-1.6190476190167802
-19.3878,-23.4694,1.25e-05,2.25e-05,2.25e-05,4e-05,0.0005975,5.25e-05,-1.8548387096714363,-0.7999999999786666,-1.0476190475791385
-19.3878,-21.4286,3.25e-05,2.5e-05,1.25e-05,8.25e-05,0.0006,2e-05,-1.8399999999941121,-0.4615384615100592,-0.8695652173761815
-19.3878,-19.3878,2.5e-06,2.5e-06,7.5e-06,0.00597,0.38938,7.5e-06,-1.9999743183116754,0.0,-1.9983256592709926
-19.3878,-17.3469,1e-05,3.25e-05,3e-05,0.01144,0.419442,2.25e-05,-1.9996900884320645,0.2857142857034013,-1.996506550217992
-19.3878,-15.3061,1.75e-05,2.75e-05,1.25e-05,0.0286125,0.3924,3e-05,-1.9997196934465498,-0.8235294117259514,-1.9975550122247994
-19.3878,-13.2653,3.25e-05,5.5e-05,4e-05,0.0004075,0.0006125,3e-05,-1.6704119850137213,0.2857142857061225,-1.704545454537707
-19.3878,-11.2245,2.75e-05,3.25e-05,2.25e-05,0.0005625,0.0005925,5.75e-05,-1.7919999999942657,-0.8749999999781248,-1.8135593220277508
-19.3878,-9.18367,0.000105,5.25e-05,2.75e-05,0.435365,0.0547925,7.5e-06,-1.9961710274408975,1.1428571427918366,-1.999035524835226
-19.3878,-7.14286,0.00019,5.75e-05,5.5e-05,0.519648,0.01616,3.5e-05,-1.9858177894247595,0.44444444443456804,-1.9985380060711142
-19.3878,-5.10204,0.0001325,8e-05,0.000105,0.538007,0.0051975,0.0001025,-1.939365229748199,0.024096385541936483,-1.9990151252602644
-19.3878,-3.06122,0.0001125,5e-05,0.0001275,0.54603,0.002035,0.00015,-1.9040767386072859,-0.1621621621609933,-1.999176039220526
-19.3878,-1.02041,0.000125,7.75e-05,0.000275,0.545445,0.00075,7.75e-05,-1.6253776435006033,1.1205673758801673,-1.999083527320043
-19.3878,1.02041,8.5e-05,7e-05,0.0007075,0.546467,0.00029,0.0001025,-1.2222222222154324,1.493827160490139,-1.9993779182950497
-19.3878,3.06122,9.5e-05,9.25e-05,0.001895,0.545155,0.000165,7.75e-05,-0.5631067961121312,1.842839036753518,-1.9993030719853209
-19.3878,5.10204,0.000145,0.000115,0.005495,0.537743,0.00012,5.5e-05,-0.04255319148899954,1.9603603603596536,-1.9989217086084765
-19.3878,7.14286,0.00019,6.5e-05,0.016005,0.515968,4.5e-05,5.75e-05,0.36363636362975194,1.9856809338518935,-1.9985275826394164
-19.3878,9.18367,0.0001425,2.5e-05,0.055055,0.43786,2.25e-05,6.25e-05,0.10526315789030469,1.9954642354968206,-1.998698637564845
-19.3878,11.2245,4.25e-05,2.5e-05,0.000595,0.00063,2e-05,3e-05,0.22222222221234564,1.8079999999942145,-1.7472118959055845
-19.3878,13.2653,2.25e-05,3.5e-05,0.0006275,0.000265,7.5e-06,2.25e-05,1.2941176469979239,1.861538461532734,-1.6869565217273952
-19.3878,15.3061,1e-05,2e-05,0.39258,0.0284575,2e-05,2e-05,0.0,1.999796230259796,-1.998594888908264
-19.3878,17.3469,7.5e-06,7.5e-06,0.415197,0.0118675,1e-05,4.75e-05,-0.2857142856816327,1.9995424382502263,-1.9974736842101897
-19.3878,19.3878,2.5e-06,7.5e-06,0.38783,0.0058075,3.5e-05,2.5e-05,-1.2941176469979239,1.9997421716878627,-1.998278829603443
-19.3878,21.4286,2e-05,1.25e-05,0.0006375,8.25e-05,3.25e-05,2.5e-05,-0.8888888888493827,1.849056603768003,-1.219512195098156
-19.3878,23.4694,2.25e-05,3e-05,0.00048,6.25e-05,7.5e-06,2e-05,1.199999999936,1.83999999999264,-0.9411764705660898
-19.3878,25.5102,1.75e-05,4.25e-05,0.00024,6.75e-05,2.5e-06,3.25e-05,1.7777777776987655,1.5229357798053365,-1.1764705882076125
-19.3878,27.551,2.5e-05,3.75e-05,0.00024,4.75e-05,2.5e-05,3.25e-05,0.3999999999871998,1.5229357798053365,-0.6206896551552914
-19.3878,29.5918,2.25e-05,2.75e-05,0.0002875,3.25e-05,2e-05,1.25e-05,0.3157894736709141,1.8333333333211115,-0.3636363636231404
-19.3878,31.6327,1.5e-05,5.5e-05,0.000135,3.5e-05,1.5e-05,2.25e-05,1.1428571428244898,1.4285714285532878,-0.799999999968
-19.3878,33.6735,1.5e-05,5e-05,0.0001325,6.25e-05,4.5e-05,1.75e-05,0.10526315789252076,1.5333333333128891,-1.2258064515812697
-19.3878,35.7143,1.5e-05,2.25e-05,7.75e-05,2.25e-05,2e-05,2e-05,0.11764705881799306,1.1794871794629849,-0.3999999999786667
-19.3878,37.7551,5e-06,3.25e-05,0.0001475,2.75e-05,7.5e-06,1.5e-05,1.2499999999375,1.6307692307491595,-1.3846153845301774
-19.3878,39.7959,1.5e-05,6e-05,8.5e-05,4.5e-05,1e-05,1.75e-05,1.4285714285306121,1.3170731707060086,-0.9999999999666668
-19.3878,41.8367,2.25e-05,6.75e-05,9.75e-05,3.5e-05,1.25e-05,2.5e-06,1.3749999999656248,1.8999999999619996,-0.43478260868052915
-19.3878,43.8776,0.0,3.25e-05,7e-05,2.5e-05,1.25e-05,2.5e-06,0.8888888888493827,1.8620689654658735,-1.99999999984
-19.3878,45.9184,5e-06,4.5e-05,7.5e-05,2.75e-05,5e-06,1.25e-05,1.599999999936,1.4285714285387752,-1.3846153845301774
-19.3878,47.9592,0.0,1.75e-05,7.75e-05,7.5e-06,1.5e-05,1.75e-05,0.1538461538366863,1.2631578947102493,-1.9999999994666666
-19.3878,50.0,1.5e-05,2.75e-05,3.75e-05,4.5e-05,0.0,1e-05,1.9999999998545455,1.1578947367933519,-0.9999999999666668
-17.3469,-50.0,5e-06,0.0,1e-05,1.75e-05,8e-05,4.5e-05,-1.99999999995,-1.2727272726809917,-1.1111111110123457
-17.3469,-47.9592,5e-06,7.5e-06,1.25e-05,5.25e-05,7.75e-05,2e-05,-1.6470588234906571,-0.4615384615100592,-1.6521739129860114
-17.3469,-45.9184,1.75e-05,3.5e-05,3e-05,1.5e-05,0.0001,6e-05,-0.962962962948697,-0.6666666666518518,0.1538461538366863
-17.3469,-43.8776,7.5e-06,7.5e-06,5e-06,2e-05,9.25e-05,6.5e-05,-1.6999999999659998,-1.7142857142367347,-0.9090909090247935
-17.3469,-41.8367,1.75e-05,1.5e-05,1e-05,2e-05,9.5e-05,4.25e-05,-1.4545454545190084,-1.2380952380480728,-0.13333333332622238
-17.3469,-39.7959,2.25e-05,1.25e-05,1e-05,1.5e-05,7.75e-05,5.25e-05,-1.4444444444123454,-1.35999999995648,0.3999999999786667
-17.3469,-37.7551,2.25e-05,3.5e-05,2.5e-06,3.25e-05,0.00011,2.25e-05,-1.034482758606421,-1.599999999872,-0.3636363636231404
-17.3469,-35.7143,2.5e-05,1e-05,1e-05,2.75e-05,0.0001075,5e-05,-1.6595744680568583,-1.333333333288889,-0.09523809523446711
-17.3469,-33.6735,1.75e-05,7.5e-06,1.25e-05,3.75e-05,9.75e-05,4.75e-05,-1.714285714253061,-1.1666666666277778,-0.727272727246281
-17.3469,-31.6327,1e-05,1.75e-05,2.75e-05,6e-05,0.0001675,5e-05,-1.6216216216040908,-0.5806451612753383,-1.4285714285306121
-17.3469,-29.5918,2.75e-05,3.5e-05,7.5e-06,3e-05,0.0001975,5.5e-05,-1.3978494623535667,-1.51999999995136,-0.08695652173610585
-17.3469,-27.551,1.5e-05,5e-06,2.25e-05,6.25e-05,0.00032,3.75e-05,-1.9384615384496096,-0.4999999999833332,-1.2258064515812697
-17.3469,-25.5102,1.25e-05,3e-05,1e-05,7.75e-05,0.00058,5.5e-05,-1.8032786885186778,-1.3846153845727809,-1.4444444444123454
-17.3469,-23.4694,0.0,0.0,0.0,0.00027,0.395153,2e-05,-1.9999999999999898,-1.9999999998,-1.9999999999851854
-17.3469,-21.4286,1.25e-05,1e-05,5e-06,0.0007,0.48367,1.75e-05,-1.9999173006946658,-1.1111111110123457,-1.9298245613980916
-17.3469,-19.3878,5e-06,1.5e-05,1.75e-05,0.001615,0.508153,2.5e-05,-1.9998819288109366,-0.3529411764539793,-1.9876543209852005
-17.3469,-17.3469,2.5e-05,3.5e-05,3.25e-05,0.0033875,0.513868,1.25e-05,-1.9997275750482018,0.8888888888493827,-1.9706959706948157
-17.3469,-15.3061,4e-05,6.25e-05,1.5e-05,0.0092,0.509452,7.5e-06,-1.9995093368294643,0.6666666666074074,-1.9826839826835534
-17.3469,-13.2653,5.5e-05,7.5e-05,3.75e-05,0.026485,0.482565,2.25e-05,-1.9993784186971575,0.4999999999833332,-1.9917106254708372
-17.3469,-11.2245,0.00014,0.0002125,6e-05,0.08676,0.40405,3.75e-05,-1.997897405769756,0.4615384615289942,-1.9935558112772844
-17.3469,-9.18367,0.0003725,0.000205,3.75e-05,0.40374,0.107612,6.75e-05,-1.9923945203446212,-0.5714285714176871,-1.996312907915484
-17.3469,-7.14286,0.0005675,0.0001825,6.75e-05,0.509367,0.0294175,0.0001825,-1.9753378378377047,-0.91999999999264,-1.9955484478888872
-17.3469,-5.10204,0.000385,0.000135,0.00018,0.534045,0.0099375,0.0003075,-1.946388682054714,-0.523076923074777,-1.997118425238097
-17.3469,-3.06122,0.00033,0.0002075,0.0002025,0.543122,0.0034375,0.0003075,-1.772290809326874,-0.41176470588073816,-1.9975710826347053
-17.3469,-1.02041,0.00033,0.000215,0.000505,0.54507,0.00147,0.0002875,-1.4896142433216744,0.5488958990522426,-1.99757975797579
-17.3469,1.02041,0.000295,0.00022,0.0013325,0.544745,0.00055,0.000195,-0.8571428571406307,1.4893617021257093,-1.997835021282834
-17.3469,3.06122,0.0002875,0.000245,0.003545,0.542835,0.0002675,0.0002175,-0.08780487804843785,1.7687707641186612,-1.9978826139590904
-17.3469,5.10204,0.0004275,0.0002725,0.0094775,0.533933,9e-05,0.00021,1.0068965517185826,1.91329032258025,-1.9967999131672267
-17.3469,7.14286,0.00055,0.0001275,0.02932,0.510032,9.25e-05,0.0002225,0.3181818181789257,1.9698739104678367,-1.9956911916205347
-17.3469,9.18367,0.00044,6.25e-05,0.106768,0.402137,2.75e-05,0.0002175,0.7777777777604937,1.9918680568861764,-1.9956281655434762
-17.3469,11.2245,0.0001,4e-05,0.402102,0.0873325,3e-05,0.0002275,0.2857142857061225,1.9977381723189476,-1.9954250421753468
-17.3469,13.2653,2.75e-05,3e-05,0.484642,0.0265825,2.75e-05,0.0001325,0.08695652173610585,1.9989067081704919,-1.9958662157082305
-17.3469,15.3061,1.75e-05,7.5e-06,0.510933,0.0095275,4e-05,6e-05,-1.3684210525739613,1.9995303262471231,-1.9926663174432702
-17.3469,17.3469,1e-05,1.5e-05,0.513563,0.00361,2.75e-05,2.25e-05,-0.5882352940899653,1.9998247614077809,-1.988950276241995
-17.3469,19.3878,7.5e-06,3.75e-05,0.507545,0.00164,2e-05,7.5e-06,0.6086956521527408,1.9999408928140356,-1.9817905918033607
-17.3469,21.4286,7.5e-06,1.5e-05,0.482193,0.00075,7.5e-06,0.0,0.6666666666074074,1.9999999999999918,-1.9603960395987843
-17.3469,23.4694,2.5e-06,3e-05,0.395022,0.0003225,2.5e-06,5e-06,1.69230769220355,1.999949370549345,-1.969230769218651
-17.3469,25.5102,3.25e-05,5.25e-05,0.000475,8e-05,2.5e-05,1e-05,0.7096774193365245,1.917525773187969,-0.8444444444294323
-17.3469,27.551,2e-05,2.5e-05,0.0003975,4e-05,2.25e-05,2.5e-05,0.10526315789030469,1.7633136094591086,-0.6666666666444444
-17.3469,29.5918,2.25e-05,3e-05,0.0002425,4.25e-05,4e-05,3.25e-05,-0.2857142857061225,1.52727272726162,-0.6153846153656805
-17.3469,31.6327,1.25e-05,4.25e-05,0.0002175,3e-05,7.5e-06,1.75e-05,1.399999999944,1.702127659559982,-0.8235294117259514
-17.3469,33.6735,2e-05,3.75e-05,0.00012,4e-05,3e-05,2.75e-05,0.22222222221563773,1.2542372881185866,-0.6666666666444444
-17.3469,35.7143,1e-05,8e-05,0.0001475,5.5e-05,1e-05,3.75e-05,1.5555555555209877,1.1891891891763333,-1.3846153845727809
-17.3469,37.7551,5e-06,6.75e-05,9.25e-05,6.75e-05,1.5e-05,2e-05,1.2727272726964187,1.2888888888659753,-1.7241379309869203
-17.3469,39.7959,1e-05,6.5e-05,0.00011,3.75e-05,1.5e-05,1.5e-05,1.2499999999687499,1.5199999999756801,-1.1578947367933519
-17.3469,41.8367,1e-05,5.75e-05,7.25e-05,3e-05,1e-05,2.75e-05,1.4074074073657066,0.8999999999819999,-0.9999999999499998
-17.3469,43.8776,7.5e-06,5e-05,0.000105,2.75e-05,1.5e-05,2e-05,1.0769230768899407,1.3599999999782402,-1.1428571427918366
-17.3469,45.9184,0.0,2.5e-05,7e-05,5e-05,0.0,5e-06,1.99999999984,1.733333333287111,-1.99999999992
-17.3469,47.9592,2e-05,4.25e-05,0.000115,1.75e-05,1e-05,5e-06,1.2380952380480728,1.8333333333027777,0.13333333332622238
-17.3469,50.0,1e-05,1.75e-05,4.75e-05,1.5e-05,1.5e-05,2.5e-06,0.1538461538366863,1.799999999928,-0.39999999996799995
-15.3061,-50.0,7.5e-06,1.5e-05,7.5e-06,4.25e-05,6.5e-05,2.75e-05,-1.2499999999687499,-1.1428571427918366,-1.399999999944
-15.3061,-47.9592,1.75e-05,0.0,1.5e-05,1.25e-05,7.5e-05,3.5e-05,-1.9999999999466667,-0.799999999968,0.333333333311111
-15.3061,-45.9184,7.5e-06,2e-05,2.5e-06,1e-05,7.25e-05,3.25e-05,-1.1351351351105918,-1.714285714187755,-0.2857142856816327
-15.3061,-43.8776,1.25e-05,7.5e-06,5e-06,1.75e-05,8.25e-05,4.5e-05,-1.6666666666296293,-1.599999999936,-0.333333333311111
-15.3061,-41.8367,2.5e-05,5e-06,3e-05,5.5e-05,5e-05,6.5e-05,-1.6363636363041323,-0.7368421052476454,-0.74999999998125
-15.3061,-39.7959,7.5e-06,1.5e-05,2.5e-06,1.25e-05,0.0001275,6.5e-05,-1.578947368398892,-1.8518518517969818,-0.49999999995
-15.3061,-37.7551,2.5e-05,1.5e-05,0.0,2.5e-05,0.00012,5e-05,-1.5555555555325102,-1.99999999992,0.0
-15.3061,-35.7143,1.5e-05,1.75e-05,7.5e-06,2.5e-05,0.0001375,1.5e-05,-1.5483870967542146,-0.6666666666074074,-0.499999999975
-15.3061,-33.6735,1e-05,7.5e-06,2.75e-05,2.5e-05,0.0001525,5.75e-05,-1.812499999977344,-0.7058823529245675,-0.8571428570938775
-15.3061,-31.6327,2e-05,3.5e-05,1e-05,3e-05,0.00018,4.5e-05,-1.348837209289778,-1.2727272726809917,-0.39999999998399993
-15.3061,-29.5918,1.25e-05,1.25e-05,2.5e-05,4.75e-05,0.0002675,4.5e-05,-1.8214285714155616,-0.5714285714122449,-1.1666666666277778
-15.3061,-27.551,2.5e-05,2e-05,2e-05,6e-05,0.0004575,5.75e-05,-1.832460732976618,-0.9677419354588971,-0.8235294117453286
-15.3061,-25.5102,2.5e-06,1e-05,2.5e-06,5.5e-05,0.366655,4.25e-05,-1.999890908595028,-1.7777777776987655,-1.8260869564582232
-15.3061,-23.4694,0.0,5e-06,1.25e-05,0.000145,0.49529,4.5e-05,-1.999959620024422,-1.1304347825693764,-1.9999999999724138
-15.3061,-21.4286,0.0,5e-06,5e-06,0.00032,0.524837,3.5e-05,-1.999961893293593,-1.499999999925,-1.9999999999875002
-15.3061,-19.3878,1.25e-05,1.75e-05,1.25e-05,0.0006,0.533412,6.75e-05,-1.9998687736617415,-1.3749999999656248,-1.918367346932511
-15.3061,-17.3469,1e-05,3.5e-05,1.75e-05,0.00184,0.537223,3.25e-05,-1.9997394175610153,-0.599999999976,-1.9783783783762396
-15.3061,-15.3061,3e-05,6.25e-05,3.5e-05,0.00477,0.53451,4e-05,-1.9995323365867046,-0.13333333332977793,-1.9749999999991774
-15.3061,-13.2653,0.0001125,0.000155,6.75e-05,0.0127225,0.5255,4.25e-05,-1.9988205191618,0.45454545453719003,-1.9649396182310923
-13.2653,47.9592,1.25e-05,4.75e-05,5.25e-05,2.5e-06,5e-06,5e-06,1.619047618985941,1.6521739129860114,1.3333333331555555
-13.2653,50.0,1e-05,6.75e-05,0.00011,2.25e-05,1.75e-05,2.25e-05,1.1764705882076125,1.3207547169611962,-0.7692307691834319
-11.2245,-50.0,5e-06,1e-05,7.5e-06,7.5e-06,6.75e-05,4.25e-05,-1.4838709677036421,-1.399999999944,-0.39999999993599994
-11.2245,-47.9592,1.25e-05,1.25e-05,1.5e-05,1e-05,0.000105,3.5e-05,-1.5744680850795834,-0.799999999968,0.2222222222024691
-11.2245,-45.9184,0.0,1.25e-05,5e-06,1.5e-05,8.75e-05,6.5e-05,-1.4999999999699998,-1.7142857142367347,-1.9999999997333333
-11.2245,-43.8776,5e-06,1e-05,1.25e-05,1.75e-05,9e-05,4.75e-05,-1.5999999999680001,-1.1666666666277778,-1.1111111110123457
-11.2245,-41.8367,1.5e-05,7.5e-06,1.75e-05,3e-05,0.0001075,5.25e-05,-1.7391304347523628,-0.9999999999714287,-0.666666666637037
-11.2245,-39.7959,1.5e-05,3.25e-05,1e-05,1e-05,0.00011,4.25e-05,-1.087719298230348,-1.2380952380480728,0.39999999996799995
-11.2245,-37.7551,1.5e-05,1.5e-05,1.5e-05,7.5e-06,0.00012,4.5e-05,-1.5555555555325102,-0.9999999999666668,0.6666666666074074
-11.2245,-35.7143,1.75e-05,2.25e-05,1.5e-05,3.75e-05,0.00013,5e-05,-1.4098360655552806,-1.0769230768899407,-0.727272727246281
-11.2245,-33.6735,1e-05,2.75e-05,2.5e-06,2.75e-05,0.0001775,9.75e-05,-1.4634146341320644,-1.8999999999619996,-0.9333333332835554
-11.2245,-31.6327,1e-05,2.75e-05,1.75e-05,3.75e-05,0.0002075,8e-05,-1.531914893603984,-1.2820512820249834,-1.1578947367933519
-11.2245,-29.5918,2.25e-05,4.25e-05,2e-05,3.75e-05,0.0004075,8.75e-05,-1.6222222222150124,-1.2558139534650081,-0.4999999999833332
-11.2245,-27.551,2.5e-05,4e-05,1.25e-05,2.25e-05,0.0007375,6.5e-05,-1.7942122186449023,-1.3548387096424557,0.10526315789030469
-11.2245,-25.5102,0.0,0.0,0.0,3.75e-05,0.49006,0.0003125,-1.9999999999999918,-1.9999999999872002,-1.9999999998933333
-11.2245,-23.4694,2.5e-06,5e-06,2.5e-05,7e-05,0.530488,0.00025,-1.9999622992197745,-1.6363636363517355,-1.8620689654658735
-11.2245,-21.4286,1e-05,3.25e-05,1.25e-05,0.0001275,0.542197,0.0002425,-1.9997602491195998,-1.8039215686133028,-1.7090909090660495
-11.2245,-19.3878,2.25e-05,4e-05,1.5e-05,0.000195,0.545517,0.0001875,-1.9997067217540896,-1.7037037036868767,-1.5862068965371383
-11.2245,-17.3469,4e-05,5.5e-05,3.25e-05,0.0005575,0.547552,0.0001575,-1.9995982520311024,-1.3157894736703601,-1.732217573215959
-11.2245,-15.3061,7e-05,0.0001075,0.0001025,0.00142,0.545477,0.0002025,-1.999211854442338,-0.6557377049137328,-1.8120805369103195
-11.2245,-13.2653,0.0002725,0.000345,0.0003325,0.0037625,0.54527,0.0002825,-1.9974707440227923,0.16260162601573144,-1.7298636926881141
-11.2245,-11.2245,0.0005,0.0010625,0.0008775,0.01083,0.530428,0.000265,-1.9920036200082525,1.0722100656436373,-1.823477493380084
-11.2245,-9.18367,0.0014725,0.0034325,0.0031125,0.033515,0.489635,0.0004125,-1.9721539140178495,1.531914893616152,-1.8316541622006812
-11.2245,-7.14286,5.5e-05,7.5e-05,6e-05,0.00061,0.00073,9.75e-05,-1.6273291925425408,-0.4761904761844293,-1.6691729323258067
-11.2245,-5.10204,0.0001025,4.5e-05,6.75e-05,0.0007775,0.0005825,6.25e-05,-1.7131474103531055,0.07692307692189347,-1.5340909090874226
-11.2245,-3.06122,0.00926,0.0067325,0.0023975,0.427075,0.03123,0.0105875,-1.290615739216264,-1.2614555256062745,-1.9151110958323219
-11.2245,-1.02041,0.0077325,0.006975,0.00509,0.460625,0.01124,0.00811,-0.4682953609661852,-0.45757575757568814,-1.9339607030953838
-11.2245,1.02041,0.0080225,0.0085075,0.01179,0.461065,0.004865,0.0065575,0.5447747242474413,0.5703774356178695,-1.931590588109886
-11.2245,3.06122,0.0088525,0.01058,0.0312375,0.426978,0.002275,0.0067275,1.2921042395952869,1.2911892532595133,-1.9187528178959394
-11.2245,5.10204,0.0001,8.5e-05,0.0004525,0.0007475,6e-05,7.5e-05,0.3448275862021404,1.431279620847654,-1.5280235988164528
-11.2245,7.14286,9e-05,6.25e-05,0.0008475,0.0005475,9e-05,0.0001075,-0.3606557377001881,1.5497382198920426,-1.4352941176425558
-11.2245,9.18367,0.0014675,0.0003825,0.49045,0.0333675,0.0030775,0.0034225,-1.557803468207192,1.972280295015406,-1.8314913162048607
-11.2245,11.2245,0.0005175,0.0002775,0.530118,0.01074,0.0009925,0.0011,-1.125984251966731,1.991717148138798,-1.8161225849430482
-11.2245,13.2653,0.000195,0.0002425,0.541405,0.003625,0.0003125,0.00043,-0.2522522522513432,1.9968256018898665,-1.7958115183236671
-11.2245,15.3061,0.0001,0.000245,0.546857,0.001435,0.0001625,0.0001575,0.40490797545813545,1.9988482937837952,-1.7394136807794927
-11.2245,17.3469,4e-05,0.000215,0.544935,0.000525,4.25e-05,6e-05,1.3398058252323122,1.999559628987415,-1.716814159285958
-11.2245,19.3878,1.25e-05,0.0002375,0.54522,0.000195,3e-05,4.75e-05,1.5514018691472795,1.9996515471763787,-1.7590361445613585
-11.2245,21.4286,1.5e-05,0.00021,0.54335,0.0001,2e-05,2e-05,1.6521739130291115,1.9998527706719103,-1.4782608695395085
-11.2245,23.4694,0.0,0.0003125,0.526485,4.5e-05,0.0,5e-06,1.9999999999872002,1.9999620125738302,-1.999999999911111
-11.2245,25.5102,3.75e-05,0.0003325,0.489032,4.25e-05,1.5e-05,7.5e-06,1.8273381294858861,1.9999386552619902,-0.12499999999687517
-11.2245,27.551,2e-05,4.75e-05,0.0006075,2.25e-05,3.5e-05,3e-05,0.30303030302295697,1.811764705876669,-0.11764705881799306
-11.2245,29.5918,3.5e-05,4.5e-05,0.000395,1.5e-05,1.5e-05,3e-05,0.9999999999666668,1.7176470588154462,0.799999999968
-11.2245,31.6327,0.0,7.5e-05,0.000245,2e-05,3e-05,1.5e-05,0.8571428571265306,1.76923076921716,-1.9999999998
-11.2245,33.6735,1.25e-05,5.25e-05,0.000185,3.75e-05,1.5e-05,3.75e-05,1.1111111110781893,1.325842696617296,-0.99999999996
-11.2245,35.7143,2.25e-05,0.0001,0.00014,2.25e-05,2.25e-05,2e-05,1.2653061224283215,1.4999999999812499,0.0
-11.2245,37.7551,1.5e-05,6.75e-05,0.000105,3.25e-05,1e-05,3e-05,1.4838709677036421,1.1111111110946503,-0.736842105232133
-11.2245,39.7959,2e-05,4.25e-05,0.000125,1.5e-05,1e-05,2.75e-05,1.2380952380480728,1.2786885245733943,0.2857142856979592
-11.2245,41.8367,7.5e-06,7.75e-05,0.000105,3.5e-05,1.75e-05,1.25e-05,1.2631578947102493,1.5744680850795834,-1.2941176469979239
-11.2245,43.8776,5e-06,5.5e-05,6.5e-05,2.25e-05,1.75e-05,1.25e-05,1.0344827585921523,1.3548387096424557,-1.2727272726347107
-11.2245,45.9184,5e-06,4e-05,6.25e-05,1.5e-05,2.25e-05,2.5e-06,0.55999999998208,1.8461538460970413,-0.9999999998999998
-11.2245,47.9592,2.5e-06,5.75e-05,5.5e-05,2.5e-05,1.5e-05,2.25e-05,1.1724137930711058,0.8387096773977109,-1.636363636244628
-11.2245,50.0,1.75e-05,3e-05,5.75e-05,3.25e-05,1e-05,5e-06,0.9999999999499998,1.67999999994624,-0.599999999976
-9.18367,-50.0,7.5e-06,1.5e-05,2.5e-06,2.75e-05,7.75e-05,0.0001,-1.351351351322133,-1.9024390243531228,-1.1428571427918366
-9.18367,-47.9592,5e-06,2.25e-05,1.25e-05,1e-05,5e-05,5.5e-05,-0.758620689634245,-1.259259259221948,-0.6666666665777777
-9.18367,-45.9184,7.5e-06,4.25e-05,1.5e-05,1e-05,4.25e-05,3.5e-05,0.0,-0.799999999968,-0.2857142856816327
-9.18367,-43.8776,1.5e-05,1.75e-05,2.75e-05,3e-05,0.0001175,8e-05,-1.4814814814595334,-0.9767441860283396,-0.666666666637037
-9.18367,-41.8367,5e-06,1e-05,2.5e-06,2.5e-05,0.00011,8.25e-05,-1.666666666638889,-1.8823529411321795,-1.3333333332444446
-9.18367,-39.7959,7.5e-06,1e-05,3.75e-05,4.5e-05,0.0001325,6.25e-05,-1.7192982455899046,-0.4999999999900001,-1.4285714285170068
-9.18367,-37.7551,1.5e-05,1e-05,2.75e-05,2.5e-05,7.75e-05,7.25e-05,-1.5428571428218776,-0.8999999999819999,-0.499999999975
-9.18367,-35.7143,3e-05,1.25e-05,2e-05,2.5e-05,0.000155,5.25e-05,-1.7014925372931164,-0.8965517241131987,0.18181818181157022
-9.18367,-33.6735,2.5e-06,2.25e-05,7.5e-06,2.75e-05,0.00017,5e-05,-1.5324675324516106,-1.4782608695137998,-1.6666666665555556
-9.18367,-31.6327,1e-05,3.25e-05,1.75e-05,2.25e-05,0.00022,7.75e-05,-1.4851485148397217,-1.2631578947102493,-0.7692307691834319
-9.18367,-29.5918,1.25e-05,1.25e-05,3e-05,2e-05,0.000415,8.25e-05,-1.8830409356637055,-0.9333333333167408,-0.4615384615100592
-9.18367,-27.551,3.25e-05,2.25e-05,2.75e-05,4e-05,0.0006575,6.25e-05,-1.8676470588180365,-0.7777777777604937,-0.2068965517184306
-9.18367,-25.5102,0.0,1e-05,2.5e-06,4.5e-05,0.49002,0.0009875,-1.9999183723445422,-1.9898989898949704,-1.999999999911111
-9.18367,-23.4694,5e-06,7.5e-06,2e-05,3e-05,0.527807,0.00072,-1.9999431618494676,-1.8918918918867784,-1.428571428489796
-9.18367,-21.4286,1.75e-05,5.25e-05,3.25e-05,8e-05,0.54415,0.00068,-1.999614114231368,-1.817543859644021,-1.2820512820249834
-9.18367,-19.3878,4.25e-05,6.75e-05,5e-05,0.0001675,0.545465,0.0007275,-1.9995050707336337,-1.742765273307414,-1.1904761904648526
-9.18367,-17.3469,9.25e-05,0.0001375,6.25e-05,0.0003525,0.545715,0.000675,-1.9989924017935174,-1.6610169491480375,-1.168539325837445
-9.18367,-15.3061,0.000165,0.000245,0.0001425,0.00083,0.54742,0.0005,-1.9982105849378649,-1.1128404669226057,-1.3366834170827404
-9.18367,-13.2653,0.000435,0.0006325,0.0005725,0.0022825,0.542423,0.00064,-1.9953411759939745,-0.11134020618538347,-1.359705611774528
-9.18367,-11.2245,0.001025,0.0016575,0.0015275,0.0061075,0.53102,0.00078,-1.9875534446264318,0.6478873239431003,-1.4251664914121487
-9.18367,-9.18367,0.002545,0.00458,0.00502,0.0193625,0.49216,0.0009875,-1.96311953939686,1.3424885559712547,-1.5353189546957406
-9.18367,-7.14286,0.000105,8.75e-05,6.5e-05,0.000415,0.0006475,5.75e-05,-1.5238095238053773,0.12244897958983746,-1.1923076923031064
-9.18367,-5.10204,0.000125,8e-05,8.75e-05,0.00038,0.0004125,8.25e-05,-1.3502538071011156,0.058823529411072654,-1.0099009900950102
-9.18367,-3.06122,0.0001,8.75e-05,9e-05,0.000495,0.0002,6.5e-05,-0.7826086956467299,0.32258064515712814,-1.3277310924325116
