x,y,roiCounts,normalizedCounts,flux,normalizedFlux,nPrimary
7.14286,7.14286,502,0.00502,905,0.009049999999999999,600000
7.14286,9.18367,562,0.00562,896,0.00896,600000
7.14286,11.2245,595,0.0059499999999999996,846,0.00846,600000
7.14286,13.2653,521,0.00521,887,0.00887,600000
7.14286,15.3061,502,0.00502,862,0.00862,600000
7.14286,17.3469,531,0.0053100000000000005,844,0.00844,600000
7.14286,19.3878,563,0.00563,943,0.009430000000000001,600000
7.14286,21.4286,559,0.00559,912,0.00912,600000
7.14286,23.4694,581,0.00581,881,0.00881,600000
7.14286,25.5102,497,0.0049700000000000005,850,0.0085,600000
7.14286,27.551,507,0.00507,862,0.00862,600000
7.14286,29.5918,572,0.00572,929,0.00929,600000
7.14286,31.6327,556,0.005560000000000001,898,0.00898,600000
7.14286,33.6735,484,0.00484,808,0.00808,600000
7.14286,35.7143,498,0.00498,807,0.00807,600000
7.14286,37.7551,521,0.005209999999999999,852,0.00852,600000
7.14286,39.7959,497,0.00497,819,0.00819,600000
7.14286,41.8367,495,0.0049499999999999995,820,0.008199999999999999,600000
7.14286,43.8776,567,0.00567,914,0.00914,600000
7.14286,45.9184,507,0.00507,875,0.00875,600000
7.14286,47.9592,481,0.00481,834,0.00834,600000
7.14286,50.0,671,0.00671,912,0.00912,600000
9.18367,-50.0,489,0.00489,847,0.00847,600000
9.18367,-47.9592,551,0.00551,868,0.00868,600000
9.18367,-45.9184,542,0.00542,896,0.00896,600000
9.18367,-43.8776,508,0.00508,850,0.0085,600000
9.18367,-41.8367,523,0.00523,892,0.008919999999999999,600000
9.18367,-39.7959,546,0.00546,854,0.00854,600000
9.18367,-37.7551,465,0.00465,847,0.00847,600000
9.18367,-35.7143,536,0.00536,833,0.00833,600000
9.18367,-33.6735,530,0.0053,881,0.00881,600000
9.18367,-31.6327,574,0.00574,905,0.00905,600000
9.18367,-29.5918,521,0.00521,880,0.008799999999999999,600000
9.18367,-27.551,527,0.00527,865,0.00865,600000
9.18367,-25.5102,468,0.00468,859,0.00859,600000
9.18367,-23.4694,530,0.0053,906,0.00906,600000
9.18367,-21.4286,552,0.00552,908,0.00908,600000
9.18367,-19.3878,523,0.00523,869,0.00869,600000
9.18367,-17.3469,584,0.00584,963,0.00963,600000
9.18367,-15.3061,536,0.00536,890,0.0089,600000
9.18367,-13.2653,480,0.0048000000000000004,843,0.00843,600000
9.18367,-11.2245,513,0.00513,861,0.00861,600000
9.18367,-9.18367,497,0.00497,861,0.00861,600000
9.18367,-7.14286,562,0.00562,832,0.00832,600000
9.18367,-5.10204,549,0.00549,917,0.00917,600000
9.18367,-3.06122,542,0.00542,887,0.00887,600000
9.18367,-1.02041,553,0.00553,870,0.0087,600000
9.18367,1.02041,526,0.00526,818,0.00818,600000
9.18367,3.06122,535,0.00535,862,0.00862,600000
9.18367,5.10204,540,0.0054,888,0.008879999999999999,600000
9.18367,7.14286,565,0.00565,902,0.00902,600000
9.18367,9.18367,557,0.00557,873,0.00873,600000
9.18367,11.2245,466,0.00466,829,0.00829,600000
9.18367,13.2653,462,0.00462,853,0.00853,600000
9.18367,15.3061,596,0.00596,924,0.00924,600000
9.18367,17.3469,545,0.00545,907,0.00907,600000
9.18367,19.3878,535,0.005350000000000001,877,0.00877,600000
9.18367,21.4286,527,0.00527,872,0.00872,600000
9.18367,23.4694,526,0.00526,855,0.00855,600000
9.18367,25.5102,546,0.00546,888,0.008879999999999999,600000
9.18367,27.551,520,0.0052,852,0.00852,600000
9.18367,29.5918,549,0.00549,884,0.00884,600000
9.18367,31.6327,534,0.00534,915,0.00915,600000
9.18367,33.6735,493,0.00493,865,0.00865,600000
9.18367,35.7143,554,0.00554,880,0.0088,600000
9.18367,37.7551,593,0.0059299999999999995,911,0.00911,600000
9.18367,39.7959,525,0.00525,855,0.00855,600000
9.18367,41.8367,568,0.00568,845,0.00845,600000
9.18367,43.8776,533,0.00533,820,0.0082,600000
9.18367,45.9184,595,0.00595,887,0.00887,600000
9.18367,47.9592,525,0.0052499999999999995,900,0.009,600000
9.18367,50.0,501,0.0050100000000000006,887,0.00887,600000
11.2245,-50.0,538,0.00538,909,0.00909,600000
11.2245,-47.9592,624,0.00624,927,0.00927,600000
11.2245,-45.9184,466,0.00466,787,0.00787,600000
11.2245,-43.8776,547,0.00547,875,0.00875,600000
11.2245,-41.8367,522,0.00522,862,0.00862,600000
11.2245,-39.7959,526,0.00526,825,0.00825,600000
11.2245,-37.7551,562,0.00562,877,0.00877,600000
11.2245,-35.7143,547,0.00547,852,0.00852,600000
11.2245,-33.6735,569,0.005690000000000001,892,0.008919999999999999,600000
11.2245,-31.6327,629,0.0062900000000000005,913,0.00913,600000
11.2245,-29.5918,600,0.006,901,0.00901,600000
11.2245,-27.551,560,0.0056,909,0.00909,600000
11.2245,-25.5102,537,0.00537,922,0.009219999999999999,600000
11.2245,-23.4694,500,0.005,874,0.00874,600000
11.2245,-21.4286,493,0.0049299999999999995,845,0.008450000000000001,600000
11.2245,-19.3878,496,0.00496,867,0.00867,600000
11.2245,-17.3469,528,0.00528,867,0.00867,600000
11.2245,-15.3061,561,0.00561,933,0.00933,600000
11.2245,-13.2653,573,0.00573,905,0.00905,600000
11.2245,-11.2245,548,0.0054800000000000005,875,0.00875,600000
11.2245,-9.18367,543,0.00543,920,0.0092,600000
11.2245,-7.14286,547,0.00547,888,0.00888,600000
11.2245,-5.10204,563,0.0056300000000000005,866,0.00866,600000
11.2245,-3.06122,494,0.00494,881,0.00881,600000
11.2245,-1.02041,539,0.00539,888,0.00888,600000
11.2245,1.02041,564,0.00564,881,0.00881,600000
11.2245,3.06122,558,0.00558,891,0.00891,600000
11.2245,5.10204,513,0.00513,862,0.00862,600000
11.2245,7.14286,548,0.0054800000000000005,880,0.0088,600000
11.2245,9.18367,476,0.00476,828,0.00828,600000
11.2245,11.2245,514,0.00514,911,0.00911,600000
11.2245,13.2653,522,0.00522,857,0.00857,600000
11.2245,15.3061,520,0.0052,887,0.00887,600000
11.2245,17.3469,470,0.0047,846,0.00846,600000
11.2245,19.3878,580,0.0058,869,0.00869,600000
11.2245,21.4286,536,0.00536,837,0.00837,600000
11.2245,23.4694,527,0.00527,839,0.00839,600000
11.2245,25.5102,574,0.00574,912,0.00912,600000
11.2245,27.551,548,0.0054800000000000005,901,0.00901,600000
11.2245,29.5918,578,0.00578,910,0.0091,600000
11.2245,31.6327,537,0.00537,875,0.00875,600000
11.2245,33.6735,590,0.0059,922,0.009219999999999999,600000
11.2245,35.7143,504,0.00504,862,0.00862,600000
11.2245,37.7551,537,0.00537,885,0.00885,600000
11.2245,39.7959,583,0.00583,898,0.00898,600000
11.2245,41.8367,562,0.00562,849,0.00849,600000
11.2245,43.8776,547,0.00547,858,0.00858,600000
11.2245,45.9184,624,0.00624,958,0.00958,600000
11.2245,47.9592,564,0.00564,912,0.00912,600000
11.2245,50.0,563,0.0056300000000000005,925,0.00925,600000
13.2653,-50.0,525,0.00525,887,0.00887,600000
13.2653,-47.9592,535,0.005350000000000001,853,0.00853,600000
13.2653,-45.9184,561,0.00561,891,0.00891,600000
13.2653,-43.8776,498,0.00498,925,0.00925,600000
13.2653,-41.8367,580,0.0058000000000000005,891,0.00891,600000
13.2653,-39.7959,577,0.00577,833,0.00833,600000
13.2653,-37.7551,507,0.00507,854,0.008539999999999999,600000
13.2653,-35.7143,511,0.00511,934,0.00934,600000
13.2653,-33.6735,501,0.0050100000000000006,784,0.00784,600000
13.2653,-31.6327,543,0.00543,946,0.00946,600000
13.2653,-29.5918,544,0.00544,893,0.00893,600000
13.2653,-27.551,583,0.00583,918,0.00918,600000
13.2653,-25.5102,536,0.00536,853,0.00853,600000
13.2653,-23.4694,510,0.0051,879,0.00879,600000
13.2653,-21.4286,581,0.00581,905,0.00905,600000
13.2653,-19.3878,596,0.00596,930,0.0093,600000
13.2653,-17.3469,478,0.0047799999999999995,807,0.00807,600000
13.2653,-15.3061,446,0.00446,808,0.00808,600000
13.2653,-13.2653,522,0.00522,875,0.00875,600000
13.2653,-11.2245,474,0.00474,796,0.00796,600000
13.2653,-9.18367,480,0.0048000000000000004,830,0.0083,600000
13.2653,-7.14286,571,0.00571,928,0.00928,600000
13.2653,-5.10204,500,0.005,930,0.0093,600000
13.2653,-3.06122,557,0.00557,896,0.00896,600000
13.2653,-1.02041,604,0.00604,892,0.008919999999999999,600000
13.2653,1.02041,517,0.00517,882,0.00882,600000
13.2653,3.06122,540,0.0054,847,0.00847,600000
13.2653,5.10204,497,0.00497,810,0.0081,600000
13.2653,7.14286,502,0.00502,853,0.00853,600000
13.2653,9.18367,590,0.0059,959,0.00959,600000
13.2653,11.2245,478,0.0047799999999999995,817,0.00817,600000
13.2653,13.2653,525,0.0052499999999999995,905,0.00905,600000
13.2653,15.3061,537,0.005370000000000001,858,0.00858,600000
13.2653,17.3469,551,0.00551,893,0.00893,600000
13.2653,19.3878,510,0.0051,857,0.00857,600000
13.2653,21.4286,513,0.00513,852,0.00852,600000
13.2653,23.4694,541,0.00541,942,0.00942,600000
13.2653,25.5102,534,0.00534,900,0.009,600000
13.2653,27.551,550,0.0055000000000000005,918,0.00918,600000
13.2653,29.5918,553,0.00553,858,0.00858,600000
13.2653,31.6327,581,0.00581,964,0.00964,600000
13.2653,33.6735,537,0.00537,865,0.00865,600000
13.2653,35.7143,484,0.00484,887,0.00887,600000
13.2653,37.7551,497,0.0049700000000000005,847,0.00847,600000
13.2653,39.7959,494,0.00494,880,0.0088,600000
13.2653,41.8367,545,0.00545,894,0.00894,600000
13.2653,43.8776,525,0.00525,825,0.00825,600000
13.2653,45.9184,552,0.005520000000000001,965,0.009649999999999999,600000
13.2653,47.9592,502,0.00502,867,0.00867,600000
13.2653,50.0,529,0.0052899999999999996,874,0.00874,600000
15.3061,-50.0,522,0.00522,805,0.00805,600000
15.3061,-47.9592,574,0.00574,892,0.00892,600000
15.3061,-45.9184,544,0.00544,858,0.00858,600000
15.3061,-43.8776,567,0.00567,911,0.00911,600000
15.3061,-41.8367,586,0.005860000000000001,890,0.0089,600000
15.3061,-39.7959,492,0.00492,852,0.00852,600000
15.3061,-37.7551,486,0.00486,832,0.008320000000000001,600000
15.3061,-35.7143,611,0.00611,935,0.00935,600000
15.3061,-33.6735,547,0.00547,905,0.009049999999999999,600000
15.3061,-31.6327,608,0.00608,903,0.00903,600000
15.3061,-29.5918,541,0.00541,889,0.00889,600000
15.3061,-27.551,534,0.00534,866,0.008660000000000001,600000
15.3061,-25.5102,498,0.00498,818,0.00818,600000
15.3061,-23.4694,528,0.00528,893,0.00893,600000
15.3061,-21.4286,518,0.00518,881,0.00881,600000
15.3061,-19.3878,525,0.00525,904,0.00904,600000
15.3061,-17.3469,521,0.00521,881,0.00881,600000
15.3061,-15.3061,540,0.0054,900,0.009,600000
15.3061,-13.2653,587,0.00587,946,0.00946,600000
15.3061,-11.2245,502,0.00502,853,0.00853,600000
15.3061,-9.18367,553,0.00553,909,0.00909,600000
15.3061,-7.14286,613,0.00613,854,0.00854,600000
15.3061,-5.10204,522,0.00522,834,0.00834,600000
15.3061,-3.06122,516,0.00516,955,0.00955,600000
15.3061,-1.02041,567,0.00567,910,0.0091,600000
15.3061,1.02041,550,0.0055,945,0.00945,600000
15.3061,3.06122,551,0.00551,910,0.0091,600000
15.3061,5.10204,454,0.00454,794,0.007940000000000001,600000
15.3061,7.14286,560,0.0056,884,0.00884,600000
15.3061,9.18367,522,0.00522,861,0.00861,600000
15.3061,11.2245,519,0.00519,820,0.0082,600000
15.3061,13.2653,581,0.00581,906,0.00906,600000
15.3061,15.3061,544,0.00544,862,0.00862,600000
15.3061,17.3469,548,0.0054800000000000005,850,0.0085,600000
15.3061,19.3878,533,0.00533,855,0.00855,600000
15.3061,21.4286,631,0.00631,941,0.00941,600000
15.3061,23.4694,480,0.0048,863,0.00863,600000
15.3061,25.5102,477,0.00477,888,0.00888,600000
15.3061,27.551,509,0.00509,860,0.0086,600000
15.3061,29.5918,476,0.00476,837,0.00837,600000
15.3061,31.6327,533,0.00533,862,0.00862,600000
15.3061,33.6735,519,0.00519,860,0.0086,600000
15.3061,35.7143,538,0.00538,912,0.00912,600000
15.3061,37.7551,569,0.00569,898,0.00898,600000
15.3061,39.7959,542,0.0054199999999999995,923,0.00923,600000
15.3061,41.8367,539,0.00539,903,0.00903,600000
15.3061,43.8776,583,0.00583,916,0.00916,600000
15.3061,45.9184,567,0.00567,892,0.00892,600000
15.3061,47.9592,467,0.00467,872,0.00872,600000
15.3061,50.0,526,0.00526,847,0.00847,600000
17.3469,-50.0,561,0.00561,881,0.00881,600000
17.3469,-47.9592,512,0.0051199999999999996,823,0.00823,600000
17.3469,-45.9184,549,0.00549,884,0.00884,600000
17.3469,-43.8776,569,0.005690000000000001,850,0.0085,600000
17.3469,-41.8367,453,0.00453,811,0.00811,600000
17.3469,-39.7959,562,0.00562,910,0.0091,600000
17.3469,-37.7551,510,0.0051,855,0.00855,600000
17.3469,-35.7143,539,0.00539,913,0.00913,600000
17.3469,-33.6735,412,0.00412,791,0.00791,600000
17.3469,-31.6327,514,0.00514,882,0.00882,600000
17.3469,-29.5918,689,0.00689,905,0.00905,600000
17.3469,-27.551,509,0.00509,877,0.00877,600000
17.3469,-25.5102,529,0.0052899999999999996,890,0.0089,600000
17.3469,-23.4694,645,0.00645,904,0.00904,600000
17.3469,-21.4286,551,0.00551,895,0.00895,600000
17.3469,-19.3878,549,0.00549,903,0.00903,600000
17.3469,-17.3469,557,0.00557,921,0.00921,600000
17.3469,-15.3061,507,0.00507,844,0.00844,600000
17.3469,-13.2653,522,0.00522,918,0.00918,600000
17.3469,-11.2245,541,0.00541,878,0.00878,600000
17.3469,-9.18367,589,0.005889999999999999,898,0.00898,600000
17.3469,-7.14286,559,0.0055899999999999995,874,0.00874,600000
17.3469,-5.10204,553,0.00553,901,0.00901,600000
17.3469,-3.06122,596,0.00596,932,0.00932,600000
17.3469,-1.02041,536,0.00536,931,0.00931,600000
17.3469,1.02041,553,0.00553,898,0.00898,600000
17.3469,3.06122,508,0.0050799999999999994,837,0.00837,600000
17.3469,5.10204,597,0.00597,925,0.00925,600000
17.3469,7.14286,473,0.00473,864,0.00864,600000
17.3469,9.18367,583,0.00583,893,0.00893,600000
17.3469,11.2245,579,0.00579,852,0.00852,600000
17.3469,13.2653,539,0.00539,874,0.00874,600000
17.3469,15.3061,529,0.0052899999999999996,905,0.00905,600000
17.3469,17.3469,534,0.00534,808,0.00808,600000
17.3469,19.3878,533,0.00533,922,0.00922,600000
17.3469,21.4286,581,0.00581,943,0.009430000000000001,600000
17.3469,23.4694,610,0.0060999999999999995,902,0.00902,600000
17.3469,25.5102,512,0.00512,860,0.0086,600000
17.3469,27.551,494,0.00494,834,0.00834,600000
17.3469,29.5918,562,0.00562,893,0.00893,600000
17.3469,31.6327,587,0.00587,915,0.00915,600000
17.3469,33.6735,474,0.00474,832,0.00832,600000
17.3469,35.7143,488,0.00488,813,0.00813,600000
17.3469,37.7551,489,0.00489,842,0.00842,600000
17.3469,39.7959,508,0.00508,825,0.00825,600000
17.3469,41.8367,522,0.00522,819,0.00819,600000
17.3469,43.8776,533,0.00533,889,0.00889,600000
17.3469,45.9184,475,0.00475,856,0.00856,600000
17.3469,47.9592,502,0.00502,858,0.00858,600000
17.3469,50.0,648,0.00648,907,0.00907,600000
19.3878,-50.0,513,0.00513,871,0.008709999999999999,600000
19.3878,-47.9592,567,0.00567,899,0.00899,600000
19.3878,-45.9184,521,0.00521,867,0.00867,600000
19.3878,-43.8776,534,0.00534,876,0.00876,600000
19.3878,-41.8367,507,0.00507,885,0.00885,600000
19.3878,-39.7959,544,0.00544,868,0.00868,600000
19.3878,-37.7551,499,0.00499,862,0.00862,600000
19.3878,-35.7143,505,0.00505,835,0.00835,600000
19.3878,-33.6735,535,0.005350000000000001,886,0.00886,600000
19.3878,-31.6327,584,0.00584,933,0.00933,600000
19.3878,-29.5918,524,0.00524,866,0.00866,600000
19.3878,-27.551,528,0.00528,879,0.008790000000000001,600000
19.3878,-25.5102,504,0.00504,900,0.009,600000
19.3878,-23.4694,544,0.00544,893,0.00893,600000
19.3878,-21.4286,578,0.0057799999999999995,909,0.00909,600000
19.3878,-19.3878,514,0.00514,883,0.00883,600000
19.3878,-17.3469,583,0.00583,1013,0.01013,600000
19.3878,-15.3061,513,0.00513,850,0.0085,600000
19.3878,-13.2653,461,0.0046099999999999995,839,0.00839,600000
19.3878,-11.2245,545,0.00545,916,0.00916,600000
19.3878,-9.18367,463,0.0046300000000000004,889,0.00889,600000
19.3878,-7.14286,592,0.00592,849,0.00849,600000
19.3878,-5.10204,514,0.0051400000000000005,881,0.00881,600000
19.3878,-3.06122,565,0.0056500000000000005,926,0.009260000000000001,600000
19.3878,-1.02041,533,0.00533,863,0.00863,600000
19.3878,1.02041,531,0.00531,818,0.00818,600000
19.3878,3.06122,535,0.00535,868,0.00868,600000
19.3878,5.10204,493,0.00493,847,0.00847,600000
19.3878,7.14286,583,0.00583,897,0.00897,600000
19.3878,9.18367,604,0.00604,904,0.00904,600000
19.3878,11.2245,510,0.0051,856,0.00856,600000
19.3878,13.2653,452,0.00452,848,0.00848,600000
19.3878,15.3061,613,0.00613,925,0.00925,600000
19.3878,17.3469,509,0.00509,896,0.00896,600000
19.3878,19.3878,566,0.00566,883,0.00883,600000
19.3878,21.4286,530,0.0053,857,0.00857,600000
19.3878,23.4694,509,0.00509,870,0.0087,600000
19.3878,25.5102,540,0.0054,865,0.00865,600000
19.3878,27.551,555,0.00555,884,0.00884,600000
19.3878,29.5918,504,0.005039999999999999,839,0.00839,600000
19.3878,31.6327,553,0.00553,940,0.0094,600000
19.3878,33.6735,469,0.00469,815,0.00815,600000
19.3878,35.7143,599,0.0059900000000000005,929,0.00929,600000
19.3878,37.7551,579,0.00579,917,0.00917,600000
19.3878,39.7959,507,0.00507,851,0.00851,600000
19.3878,41.8367,567,0.00567,837,0.00837,600000
19.3878,43.8776,564,0.00564,852,0.00852,600000
19.3878,45.9184,585,0.00585,843,0.00843,600000
19.3878,47.9592,503,0.00503,870,0.0087,600000
19.3878,50.0,526,0.00526,898,0.00898,600000
21.4286,-50.0,570,0.0057,912,0.00912,600000
21.4286,-47.9592,608,0.00608,920,0.0092,600000
21.4286,-45.9184,427,0.00427,768,0.00768,600000
21.4286,-43.8776,530,0.0053,868,0.00868,600000
21.4286,-41.8367,538,0.005379999999999999,884,0.00884,600000
21.4286,-39.7959,530,0.0053,829,0.00829,600000
21.4286,-37.7551,533,0.00533,875,0.00875,600000
21.4286,-35.7143,553,0.00553,843,0.00843,600000
21.4286,-33.6735,579,0.00579,899,0.00899,600000
21.4286,-31.6327,603,0.006030000000000001,899,0.00899,600000
21.4286,-29.5918,576,0.0057599999999999995,861,0.00861,600000
21.4286,-27.551,556,0.00556,911,0.00911,600000
21.4286,-25.5102,549,0.00549,900,0.009000000000000001,600000
21.4286,-23.4694,487,0.00487,860,0.0086,600000
21.4286,-21.4286,489,0.00489,843,0.00843,600000
21.4286,-19.3878,529,0.0052899999999999996,884,0.00884,600000
21.4286,-17.3469,501,0.0050100000000000006,857,0.00857,600000
21.4286,-15.3061,575,0.00575,912,0.00912,600000
21.4286,-13.2653,562,0.00562,860,0.0086,600000
21.4286,-11.2245,556,0.00556,881,0.00881,600000
21.4286,-9.18367,580,0.0058,956,0.00956,600000
21.4286,-7.14286,509,0.00509,895,0.00895,600000
21.4286,-5.10204,570,0.0057,854,0.00854,600000
21.4286,-3.06122,497,0.0049700000000000005,917,0.00917,600000
21.4286,-1.02041,529,0.00529,851,0.00851,600000
21.4286,1.02041,516,0.00516,877,0.00877,600000
21.4286,3.06122,548,0.0054800000000000005,850,0.0085,600000
21.4286,5.10204,564,0.00564,915,0.00915,600000
21.4286,7.14286,559,0.0055899999999999995,837,0.008369999999999999,600000
21.4286,9.18367,468,0.00468,792,0.00792,600000
21.4286,11.2245,508,0.00508,879,0.00879,600000
21.4286,13.2653,534,0.00534,864,0.00864,600000
21.4286,15.3061,543,0.00543,929,0.00929,600000
21.4286,17.3469,459,0.00459,823,0.00823,600000
21.4286,19.3878,539,0.00539,858,0.00858,600000
21.4286,21.4286,612,0.00612,875,0.00875,600000
21.4286,23.4694,498,0.00498,858,0.00858,600000
21.4286,25.5102,550,0.0055,874,0.00874,600000
21.4286,27.551,563,0.00563,878,0.00878,600000
21.4286,29.5918,571,0.00571,869,0.00869,600000
21.4286,31.6327,493,0.00493,873,0.00873,600000
21.4286,33.6735,570,0.0057,901,0.00901,600000
21.4286,35.7143,507,0.00507,847,0.00847,600000
21.4286,37.7551,540,0.0054,946,0.00946,600000
21.4286,39.7959,514,0.0051400000000000005,846,0.008459999999999999,600000
21.4286,41.8367,585,0.00585,875,0.00875,600000
21.4286,43.8776,573,0.00573,849,0.00849,600000
21.4286,45.9184,570,0.0057,950,0.0095,600000
21.4286,47.9592,575,0.00575,919,0.00919,600000
21.4286,50.0,501,0.0050100000000000006,900,0.009,600000
23.4694,-50.0,627,0.00627,904,0.00904,600000
23.4694,-47.9592,520,0.0052,864,0.00864,600000
23.4694,-45.9184,566,0.00566,891,0.00891,600000
23.4694,-43.8776,485,0.00485,888,0.00888,600000
23.4694,-41.8367,567,0.00567,885,0.00885,600000
23.4694,-39.7959,554,0.00554,857,0.00857,600000
23.4694,-37.7551,539,0.005390000000000001,845,0.00845,600000
23.4694,-35.7143,483,0.00483,903,0.00903,600000
23.4694,-33.6735,534,0.00534,824,0.00824,600000
23.4694,-31.6327,528,0.00528,835,0.00835,600000
23.4694,-29.5918,569,0.005690000000000001,950,0.0095,600000
23.4694,-27.551,555,0.00555,889,0.00889,600000
23.4694,-25.5102,575,0.00575,861,0.00861,600000
23.4694,-23.4694,597,0.00597,937,0.00937,600000
23.4694,-21.4286,492,0.00492,813,0.00813,600000
23.4694,-19.3878,652,0.00652,967,0.00967,600000
23.4694,-17.3469,505,0.00505,911,0.00911,600000
23.4694,-15.3061,500,0.005,796,0.00796,600000
23.4694,-13.2653,524,0.00524,882,0.00882,600000
23.4694,-11.2245,491,0.00491,829,0.00829,600000
23.4694,-9.18367,502,0.00502,845,0.00845,600000
23.4694,-7.14286,569,0.00569,909,0.00909,600000
23.4694,-5.10204,539,0.00539,928,0.00928,600000
23.4694,-3.06122,536,0.00536,888,0.00888,600000
23.4694,-1.02041,609,0.00609,924,0.00924,600000
23.4694,1.02041,546,0.0054600000000000004,860,0.0086,600000
23.4694,3.06122,588,0.00588,898,0.00898,600000
23.4694,5.10204,540,0.0054,819,0.00819,600000
23.4694,7.14286,531,0.0053100000000000005,874,0.00874,600000
23.4694,9.18367,484,0.00484,864,0.00864,600000
23.4694,11.2245,598,0.00598,872,0.00872,600000
23.4694,13.2653,472,0.00472,861,0.00861,600000
23.4694,15.3061,552,0.00552,871,0.008709999999999999,600000
23.4694,17.3469,585,0.00585,905,0.009049999999999999,600000
23.4694,19.3878,543,0.00543,876,0.00876,600000
23.4694,21.4286,553,0.00553,844,0.00844,600000
23.4694,23.4694,528,0.00528,886,0.00886,600000
23.4694,25.5102,488,0.00488,897,0.00897,600000
23.4694,27.551,530,0.0053,906,0.00906,600000
23.4694,29.5918,541,0.00541,884,0.00884,600000
23.4694,31.6327,524,0.00524,902,0.00902,600000
23.4694,33.6735,560,0.0056,957,0.00957,600000
23.4694,35.7143,530,0.0053,895,0.00895,600000
23.4694,37.7551,492,0.00492,822,0.00822,600000
23.4694,39.7959,538,0.00538,902,0.00902,600000
23.4694,41.8367,476,0.00476,888,0.00888,600000
23.4694,43.8776,562,0.00562,835,0.00835,600000
23.4694,45.9184,514,0.0051400000000000005,899,0.00899,600000
23.4694,47.9592,515,0.00515,919,0.00919,600000
23.4694,50.0,536,0.00536,868,0.00868,600000
25.5102,-50.0,528,0.00528,843,0.00843,600000
25.5102,-47.9592,554,0.00554,900,0.009000000000000001,600000
25.5102,-45.9184,536,0.00536,841,0.00841,600000
25.5102,-43.8776,547,0.00547,859,0.00859,600000
25.5102,-41.8367,622,0.00622,921,0.00921,600000
25.5102,-39.7959,569,0.00569,901,0.00901,600000
25.5102,-37.7551,429,0.00429,814,0.00814,600000
25.5102,-35.7143,545,0.00545,886,0.00886,600000
25.5102,-33.6735,593,0.00593,905,0.009049999999999999,600000
25.5102,-31.6327,534,0.00534,905,0.009049999999999999,600000
25.5102,-29.5918,556,0.00556,867,0.00867,600000
25.5102,-27.551,547,0.00547,887,0.00887,600000
25.5102,-25.5102,526,0.00526,811,0.00811,600000
25.5102,-23.4694,553,0.00553,866,0.00866,600000
25.5102,-21.4286,523,0.00523,892,0.00892,600000
25.5102,-19.3878,522,0.00522,885,0.00885,600000
25.5102,-17.3469,533,0.00533,877,0.00877,600000
25.5102,-15.3061,573,0.00573,918,0.00918,600000
25.5102,-13.2653,562,0.00562,909,0.009089999999999999,600000
25.5102,-11.2245,550,0.0055000000000000005,918,0.00918,600000
25.5102,-9.18367,478,0.0047799999999999995,809,0.00809,600000
25.5102,-7.14286,599,0.00599,907,0.00907,600000
25.5102,-5.10204,598,0.00598,850,0.0085,600000
25.5102,-3.06122,499,0.00499,895,0.00895,600000
25.5102,-1.02041,505,0.00505,877,0.00877,600000
25.5102,1.02041,577,0.00577,920,0.0092,600000
25.5102,3.06122,546,0.00546,909,0.009089999999999999,600000
25.5102,5.10204,468,0.00468,801,0.00801,600000
25.5102,7.14286,550,0.0055,860,0.0086,600000
25.5102,9.18367,504,0.00504,877,0.00877,600000
25.5102,11.2245,536,0.00536,819,0.00819,600000
25.5102,13.2653,575,0.00575,903,0.00903,600000
25.5102,15.3061,516,0.00516,833,0.00833,600000
25.5102,17.3469,545,0.00545,866,0.008660000000000001,600000
25.5102,19.3878,579,0.00579,855,0.00855,600000
25.5102,21.4286,587,0.00587,915,0.00915,600000
25.5102,23.4694,515,0.00515,868,0.00868,600000
25.5102,25.5102,465,0.00465,874,0.008740000000000001,600000
25.5102,27.551,482,0.00482,855,0.00855,600000
25.5102,29.5918,498,0.00498,827,0.00827,600000
25.5102,31.6327,564,0.00564,883,0.00883,600000
25.5102,33.6735,518,0.00518,840,0.0084,600000
25.5102,35.7143,555,0.00555,927,0.00927,600000
25.5102,37.7551,626,0.00626,905,0.00905,600000
25.5102,39.7959,535,0.00535,912,0.00912,600000
25.5102,41.8367,532,0.00532,879,0.00879,600000
25.5102,43.8776,553,0.00553,892,0.00892,600000
25.5102,45.9184,577,0.00577,881,0.00881,600000
25.5102,47.9592,470,0.0047,871,0.00871,600000
25.5102,50.0,534,0.00534,864,0.00864,600000
27.551,-50.0,573,0.00573,938,0.00938,600000
27.551,-47.9592,498,0.00498,799,0.00799,600000
27.551,-45.9184,578,0.00578,904,0.00904,600000
27.551,-43.8776,538,0.00538,857,0.00857,600000
27.551,-41.8367,483,0.00483,806,0.008060000000000001,600000
27.551,-39.7959,524,0.00524,897,0.00897,600000
27.551,-37.7551,522,0.00522,859,0.00859,600000
27.551,-35.7143,536,0.00536,885,0.00885,600000
27.551,-33.6735,453,0.00453,834,0.00834,600000
27.551,-31.6327,471,0.00471,834,0.00834,600000
27.551,-29.5918,635,0.00635,877,0.00877,600000
27.551,-27.551,611,0.00611,911,0.00911,600000
27.551,-25.5102,466,0.00466,871,0.008709999999999999,600000
27.551,-23.4694,567,0.00567,882,0.00882,600000
27.551,-21.4286,527,0.00527,876,0.00876,600000
27.551,-19.3878,599,0.0059900000000000005,920,0.0092,600000
27.551,-17.3469,513,0.00513,876,0.00876,600000
27.551,-15.3061,523,0.00523,870,0.0087,600000
27.551,-13.2653,528,0.00528,906,0.00906,600000
27.551,-11.2245,537,0.00537,882,0.00882,600000
27.551,-9.18367,546,0.0054600000000000004,854,0.008539999999999999,600000
