x,y,detectorID,nPrimary_crack,roiCounts_crack,normalizedCounts_crack,flux_crack,normalizedFlux_crack,nPrimary_normal,roiCounts_normal,normalizedCounts_normal,flux_normal,normalizedFlux_normal,roiCounts_abs_diff,roiCounts_rel_diff,roiCounts_sym_rel_diff,normalizedCounts_abs_diff,normalizedCounts_rel_diff,normalizedCounts_sym_rel_diff,flux_abs_diff,flux_rel_diff,flux_sym_rel_diff,normalizedFlux_abs_diff,normalizedFlux_rel_diff,normalizedFlux_sym_rel_diff
-50.0,-5.10204,3,100000,36,0.00036,65,0.00065,100000,36,0.00036,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,-5.10204,4,100000,29,0.00029,69,0.00069,100000,28,0.00028,68,0.00068,1,0.03571428571428571,0.03508771929824561,1.0000000000000026e-05,0.03571428571428581,0.03508771929824571,1,0.014705882352941176,0.014598540145985401,9.999999999999918e-06,0.014705882352941055,0.01459854014598528
-50.0,-5.10204,5,100000,53,0.00053,74,0.00074,100000,52,0.00052,73,0.00073,1,0.019230769230769232,0.01904761904761905,1.0000000000000026e-05,0.019230769230769284,0.019047619047619098,1,0.0136986301369863,0.013605442176870748,1.0000000000000026e-05,0.013698630136986339,0.013605442176870784
-50.0,-3.06122,0,100000,34,0.00034,59,0.00059,100000,34,0.00034,59,0.00059,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,-3.06122,1,100000,27,0.00027,56,0.00056,100000,27,0.00027,56,0.00056,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,-3.06122,2,100000,31,0.00031,68,0.00068,100000,31,0.00031,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,-3.06122,3,100000,23,0.00023,72,0.00072,100000,23,0.00023,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,1,0.014084507042253521,0.013986013986013986,1.0000000000000026e-05,0.014084507042253558,0.013986013986014022
-50.0,-3.06122,4,100000,11,0.00011,65,0.00065,100000,11,0.00011,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,-3.06122,5,100000,23,0.00023,52,0.00052,100000,24,0.00024,53,0.00053,-1,-0.041666666666666664,-0.0425531914893617,-9.999999999999999e-06,-0.041666666666666664,-0.042553191489361694,-1,-0.018867924528301886,-0.01904761904761905,-1.0000000000000026e-05,-0.018867924528301938,-0.019047619047619098
-50.0,-1.02041,0,100000,48,0.00048,67,0.00067,100000,44,0.00044,66,0.00066,4,0.09090909090909091,0.08695652173913043,3.9999999999999996e-05,0.0909090909090909,0.08695652173913042,1,0.015151515151515152,0.015037593984962405,1.0000000000000026e-05,0.015151515151515192,0.015037593984962445
-50.0,-1.02041,1,100000,14,0.00014,64,0.00064,100000,14,0.00014,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,-1.02041,2,100000,29,0.00029,58,0.00058,100000,28,0.00028,57,0.00057,1,0.03571428571428571,0.03508771929824561,1.0000000000000026e-05,0.03571428571428581,0.03508771929824571,1,0.017543859649122806,0.017391304347826087,1.0000000000000026e-05,0.017543859649122855,0.017391304347826132
-50.0,-1.02041,3,100000,29,0.00029,60,0.0006,100000,29,0.00029,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,-1,-0.01639344262295082,-0.01652892561983471,-1.0000000000000026e-05,-0.016393442622950862,-0.016528925619834756
-50.0,-1.02041,4,100000,29,0.00029,72,0.00072,100000,29,0.00029,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,-1.02041,5,100000,22,0.00022,69,0.00069,100000,22,0.00022,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,1.02041,0,100000,27,0.00027,71,0.00071,100000,31,0.00031,72,0.00072,-4,-0.12903225806451613,-0.13793103448275862,-3.9999999999999996e-05,-0.12903225806451613,-0.13793103448275862,-1,-0.013888888888888888,-0.013986013986013986,-1.0000000000000026e-05,-0.013888888888888925,-0.013986013986014022
-50.0,1.02041,1,100000,34,0.00034,76,0.00076,100000,34,0.00034,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,1.02041,2,100000,49,0.00049,84,0.00084,100000,50,0.0005,85,0.00085,-1,-0.02,-0.020202020202020204,-1.0000000000000026e-05,-0.020000000000000052,-0.020202020202020256,-1,-0.011764705882352941,-0.011834319526627219,-9.999999999999918e-06,-0.011764705882352846,-0.011834319526627122
-50.0,1.02041,3,100000,26,0.00026,72,0.00072,100000,26,0.00026,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,1.02041,4,100000,27,0.00027,74,0.00074,100000,27,0.00027,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,1,0.0136986301369863,0.013605442176870748,1.0000000000000026e-05,0.013698630136986339,0.013605442176870784
-50.0,1.02041,5,100000,14,0.00014,70,0.0007,100000,14,0.00014,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,3.06122,0,100000,23,0.00023,65,0.00065,100000,23,0.00023,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,3.06122,1,100000,21,0.00021,84,0.00084,100000,21,0.00021,84,0.00084,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,3.06122,2,100000,23,0.00023,78,0.00078,100000,23,0.00023,78,0.00078,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,3.06122,3,100000,38,0.00038,78,0.00078,100000,38,0.00038,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,1,0.012987012987012988,0.012903225806451613,1.0000000000000026e-05,0.012987012987013023,0.012903225806451648
-50.0,3.06122,4,100000,40,0.0004,66,0.00066,100000,40,0.0004,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014925373134328358,-0.015037593984962405,-1.0000000000000026e-05,-0.014925373134328396,-0.015037593984962445
-50.0,3.06122,5,100000,25,0.00025,70,0.0007,100000,25,0.00025,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,5.10204,0,100000,21,0.00021,69,0.00069,100000,21,0.00021,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,5.10204,1,100000,45,0.00045,77,0.00077,100000,45,0.00045,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,5.10204,2,100000,27,0.00027,82,0.00082,100000,27,0.00027,82,0.00082,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,5.10204,3,100000,45,0.00045,85,0.00085,100000,45,0.00045,86,0.00086,0,0.0,0.0,0.0,0.0,0.0,-1,-0.011627906976744186,-0.011695906432748537,-1.0000000000000026e-05,-0.011627906976744217,-0.011695906432748569
-50.0,5.10204,4,100000,27,0.00027,64,0.00064,100000,27,0.00027,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,5.10204,5,100000,17,0.00017,58,0.00058,100000,17,0.00017,58,0.00058,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,7.14286,0,100000,42,0.00042,82,0.00082,100000,42,0.00042,82,0.00082,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,7.14286,1,100000,21,0.00021,63,0.00063,100000,21,0.00021,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,7.14286,2,100000,31,0.00031,78,0.00078,100000,31,0.00031,78,0.00078,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,7.14286,3,100000,32,0.00032,69,0.00069,100000,32,0.00032,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,7.14286,4,100000,12,0.00012,73,0.00073,100000,12,0.00012,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,7.14286,5,100000,22,0.00022,83,0.00083,100000,22,0.00022,83,0.00083,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,9.18367,0,100000,25,0.00025,62,0.00062,100000,25,0.00025,62,0.00062,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,9.18367,1,100000,21,0.00021,69,0.00069,100000,21,0.00021,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,9.18367,2,100000,22,0.00022,77,0.00077,100000,22,0.00022,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,9.18367,3,100000,35,0.00035,64,0.00064,100000,35,0.00035,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,9.18367,4,100000,40,0.0004,74,0.00074,100000,40,0.0004,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,9.18367,5,100000,33,0.00033,77,0.00077,100000,33,0.00033,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,11.2245,0,100000,19,0.00019,61,0.00061,100000,19,0.00019,62,0.00062,0,0.0,0.0,0.0,0.0,0.0,-1,-0.016129032258064516,-0.016260162601626018,-1.0000000000000026e-05,-0.016129032258064557,-0.01626016260162606
-50.0,11.2245,1,100000,38,0.00038,81,0.00081,100000,38,0.00038,81,0.00081,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,11.2245,2,100000,25,0.00025,66,0.00066,100000,25,0.00025,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014925373134328358,-0.015037593984962405,-1.0000000000000026e-05,-0.014925373134328396,-0.015037593984962445
-50.0,11.2245,3,100000,27,0.00027,77,0.00077,100000,27,0.00027,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,11.2245,4,100000,29,0.00029,74,0.00074,100000,28,0.00028,73,0.00073,1,0.03571428571428571,0.03508771929824561,1.0000000000000026e-05,0.03571428571428581,0.03508771929824571,1,0.0136986301369863,0.013605442176870748,1.0000000000000026e-05,0.013698630136986339,0.013605442176870784
-50.0,11.2245,5,100000,27,0.00027,63,0.00063,100000,27,0.00027,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,13.2653,0,100000,35,0.00035,75,0.00075,100000,35,0.00035,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,1,0.013513513513513514,0.013422818791946308,1.0000000000000026e-05,0.013513513513513549,0.013422818791946343
-50.0,13.2653,1,100000,43,0.00043,68,0.00068,100000,43,0.00043,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,13.2653,2,100000,25,0.00025,84,0.00084,100000,25,0.00025,83,0.00083,0,0.0,0.0,0.0,0.0,0.0,1,0.012048192771084338,0.011976047904191617,1.0000000000000026e-05,0.01204819277108437,0.011976047904191649
-50.0,13.2653,3,100000,28,0.00028,55,0.00055,100000,28,0.00028,56,0.00056,0,0.0,0.0,0.0,0.0,0.0,-1,-0.017857142857142856,-0.018018018018018018,-9.999999999999918e-06,-0.01785714285714271,-0.018018018018017872
-50.0,13.2653,4,100000,31,0.00031,63,0.00063,100000,31,0.00031,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,13.2653,5,100000,39,0.00039,89,0.00089,100000,39,0.00039,88,0.00088,0,0.0,0.0,0.0,0.0,0.0,1,0.011363636363636364,0.011299435028248588,9.999999999999918e-06,0.01136363636363627,0.011299435028248496
-50.0,15.3061,0,100000,17,0.00017,67,0.00067,100000,17,0.00017,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014705882352941176,-0.014814814814814815,-1.0000000000000026e-05,-0.014705882352941214,-0.014814814814814854
-50.0,15.3061,1,100000,13,0.00013,54,0.00054,100000,13,0.00013,54,0.00054,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,15.3061,2,100000,25,0.00025,60,0.0006,100000,25,0.00025,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,-1,-0.01639344262295082,-0.01652892561983471,-1.0000000000000026e-05,-0.016393442622950862,-0.016528925619834756
-50.0,15.3061,3,100000,29,0.00029,71,0.00071,100000,29,0.00029,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,15.3061,4,100000,21,0.00021,60,0.0006,100000,21,0.00021,60,0.0006,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,15.3061,5,100000,42,0.00042,72,0.00072,100000,42,0.00042,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,-1,-0.0136986301369863,-0.013793103448275862,-9.999999999999918e-06,-0.01369863013698619,-0.013793103448275749
-50.0,17.3469,0,100000,17,0.00017,59,0.00059,100000,17,0.00017,59,0.00059,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,17.3469,1,100000,33,0.00033,79,0.00079,100000,33,0.00033,79,0.00079,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,17.3469,2,100000,20,0.0002,59,0.00059,100000,20,0.0002,59,0.00059,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,17.3469,3,100000,20,0.0002,61,0.00061,100000,20,0.0002,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,17.3469,4,100000,28,0.00028,69,0.00069,100000,28,0.00028,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,17.3469,5,100000,50,0.0005,83,0.00083,100000,50,0.0005,83,0.00083,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,19.3878,0,100000,31,0.00031,81,0.00081,100000,31,0.00031,81,0.00081,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,19.3878,1,100000,22,0.00022,78,0.00078,100000,22,0.00022,78,0.00078,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,19.3878,2,100000,51,0.00051,74,0.00074,100000,51,0.00051,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,19.3878,3,100000,27,0.00027,74,0.00074,100000,27,0.00027,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,19.3878,4,100000,42,0.00042,73,0.00073,100000,42,0.00042,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,19.3878,5,100000,36,0.00036,84,0.00084,100000,36,0.00036,84,0.00084,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,21.4286,0,100000,17,0.00017,74,0.00074,100000,17,0.00017,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,21.4286,1,100000,26,0.00026,62,0.00062,100000,26,0.00026,62,0.00062,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,21.4286,2,100000,19,0.00019,72,0.00072,100000,19,0.00019,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,21.4286,3,100000,32,0.00032,81,0.00081,100000,31,0.00031,80,0.0008,1,0.03225806451612903,0.031746031746031744,1.0000000000000026e-05,0.032258064516129115,0.03174603174603183,1,0.0125,0.012422360248447204,9.999999999999918e-06,0.012499999999999897,0.012422360248447104
-50.0,21.4286,4,100000,29,0.00029,67,0.00067,100000,29,0.00029,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,21.4286,5,100000,18,0.00018,76,0.00076,100000,18,0.00018,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,23.4694,0,100000,28,0.00028,74,0.00074,100000,28,0.00028,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,23.4694,1,100000,24,0.00024,70,0.0007,100000,24,0.00024,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,23.4694,2,100000,26,0.00026,64,0.00064,100000,26,0.00026,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,1,0.015873015873015872,0.015748031496062992,1.0000000000000026e-05,0.015873015873015914,0.015748031496063034
-50.0,23.4694,3,100000,40,0.0004,80,0.0008,100000,41,0.00041,81,0.00081,-1,-0.024390243902439025,-0.024691358024691357,-9.999999999999972e-06,-0.024390243902438956,-0.02469135802469129,-1,-0.012345679012345678,-0.012422360248447204,-9.999999999999918e-06,-0.012345679012345578,-0.012422360248447104
-50.0,23.4694,4,100000,34,0.00034,68,0.00068,100000,34,0.00034,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,1,0.014925373134328358,0.014814814814814815,1.0000000000000026e-05,0.014925373134328396,0.014814814814814854
-50.0,23.4694,5,100000,36,0.00036,70,0.0007,100000,36,0.00036,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,25.5102,0,100000,20,0.0002,70,0.0007,100000,20,0.0002,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,25.5102,1,100000,28,0.00028,70,0.0007,100000,28,0.00028,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,25.5102,2,100000,20,0.0002,64,0.00064,100000,20,0.0002,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,-1,-0.015384615384615385,-0.015503875968992248,-9.999999999999918e-06,-0.015384615384615259,-0.015503875968992121
-50.0,25.5102,3,100000,52,0.00052,77,0.00077,100000,52,0.00052,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,25.5102,4,100000,36,0.00036,61,0.00061,100000,36,0.00036,62,0.00062,0,0.0,0.0,0.0,0.0,0.0,-1,-0.016129032258064516,-0.016260162601626018,-1.0000000000000026e-05,-0.016129032258064557,-0.01626016260162606
-50.0,25.5102,5,100000,32,0.00032,75,0.00075,100000,32,0.00032,75,0.00075,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,27.551,0,100000,24,0.00024,66,0.00066,100000,24,0.00024,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,27.551,1,100000,28,0.00028,61,0.00061,100000,28,0.00028,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,27.551,2,100000,30,0.0003,59,0.00059,100000,30,0.0003,59,0.00059,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,27.551,3,100000,21,0.00021,69,0.00069,100000,21,0.00021,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,27.551,4,100000,16,0.00016,58,0.00058,100000,16,0.00016,58,0.00058,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,27.551,5,100000,25,0.00025,58,0.00058,100000,25,0.00025,58,0.00058,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,29.5918,0,100000,19,0.00019,71,0.00071,100000,19,0.00019,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,1,0.014285714285714285,0.014184397163120567,1.0000000000000026e-05,0.014285714285714323,0.014184397163120605
-50.0,29.5918,1,100000,25,0.00025,75,0.00075,100000,23,0.00023,73,0.00073,2,0.08695652173913043,0.08333333333333333,1.9999999999999998e-05,0.08695652173913042,0.08333333333333333,2,0.0273972602739726,0.02702702702702703,2.0000000000000052e-05,0.027397260273972678,0.027027027027027098
-50.0,29.5918,2,100000,43,0.00043,76,0.00076,100000,43,0.00043,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,29.5918,3,100000,23,0.00023,74,0.00074,100000,23,0.00023,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,1,0.0136986301369863,0.013605442176870748,1.0000000000000026e-05,0.013698630136986339,0.013605442176870784
-50.0,29.5918,4,100000,29,0.00029,71,0.00071,100000,29,0.00029,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,1,0.014285714285714285,0.014184397163120567,1.0000000000000026e-05,0.014285714285714323,0.014184397163120605
-50.0,29.5918,5,100000,43,0.00043,71,0.00071,100000,43,0.00043,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,31.6327,0,100000,22,0.00022,68,0.00068,100000,22,0.00022,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014492753623188406,-0.014598540145985401,-9.999999999999918e-06,-0.014492753623188288,-0.01459854014598528
-50.0,31.6327,1,100000,33,0.00033,82,0.00082,100000,35,0.00035,83,0.00083,-2,-0.05714285714285714,-0.058823529411764705,-1.9999999999999998e-05,-0.05714285714285714,-0.0588235294117647,-1,-0.012048192771084338,-0.012121212121212121,-1.0000000000000026e-05,-0.01204819277108437,-0.012121212121212152
-50.0,31.6327,2,100000,40,0.0004,83,0.00083,100000,40,0.0004,83,0.00083,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,31.6327,3,100000,35,0.00035,72,0.00072,100000,35,0.00035,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,31.6327,4,100000,31,0.00031,72,0.00072,100000,30,0.0003,72,0.00072,1,0.03333333333333333,0.03278688524590164,1.0000000000000026e-05,0.03333333333333342,0.032786885245901724,0,0.0,0.0,0.0,0.0,0.0
-50.0,31.6327,5,100000,35,0.00035,80,0.0008,100000,35,0.00035,80,0.0008,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,33.6735,0,100000,31,0.00031,87,0.00087,100000,31,0.00031,86,0.00086,0,0.0,0.0,0.0,0.0,0.0,1,0.011627906976744186,0.011560693641618497,1.0000000000000026e-05,0.011627906976744217,0.011560693641618528
-50.0,33.6735,1,100000,38,0.00038,85,0.00085,100000,37,0.00037,85,0.00085,1,0.02702702702702703,0.02666666666666667,1.0000000000000026e-05,0.027027027027027098,0.026666666666666738,0,0.0,0.0,0.0,0.0,0.0
-50.0,33.6735,2,100000,39,0.00039,76,0.00076,100000,39,0.00039,75,0.00075,0,0.0,0.0,0.0,0.0,0.0,1,0.013333333333333334,0.013245033112582781,1.0000000000000026e-05,0.013333333333333369,0.013245033112582816
-50.0,33.6735,3,100000,44,0.00044,83,0.00083,100000,44,0.00044,85,0.00085,0,0.0,0.0,0.0,0.0,0.0,-2,-0.023529411764705882,-0.023809523809523808,-1.9999999999999944e-05,-0.023529411764705816,-0.023809523809523742
-50.0,33.6735,4,100000,24,0.00024,62,0.00062,100000,25,0.00025,63,0.00063,-1,-0.04,-0.04081632653061224,-9.999999999999999e-06,-0.039999999999999994,-0.04081632653061224,-1,-0.015873015873015872,-0.016,-1.0000000000000026e-05,-0.015873015873015914,-0.016000000000000042
-50.0,33.6735,5,100000,23,0.00023,69,0.00069,100000,23,0.00023,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,1,0.014705882352941176,0.014598540145985401,9.999999999999918e-06,0.014705882352941055,0.01459854014598528
-50.0,35.7143,0,100000,33,0.00033,61,0.00061,100000,33,0.00033,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,-2,-0.031746031746031744,-0.03225806451612903,-2.0000000000000052e-05,-0.03174603174603183,-0.032258064516129115
-50.0,35.7143,1,100000,23,0.00023,59,0.00059,100000,24,0.00024,59,0.00059,-1,-0.041666666666666664,-0.0425531914893617,-9.999999999999999e-06,-0.041666666666666664,-0.042553191489361694,0,0.0,0.0,0.0,0.0,0.0
-50.0,35.7143,2,100000,28,0.00028,69,0.00069,100000,28,0.00028,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,35.7143,3,100000,18,0.00018,66,0.00066,100000,18,0.00018,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014925373134328358,-0.015037593984962405,-1.0000000000000026e-05,-0.014925373134328396,-0.015037593984962445
-50.0,35.7143,4,100000,22,0.00022,80,0.0008,100000,22,0.00022,80,0.0008,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,35.7143,5,100000,38,0.00038,64,0.00064,100000,38,0.00038,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,1,0.015873015873015872,0.015748031496062992,1.0000000000000026e-05,0.015873015873015914,0.015748031496063034
-50.0,37.7551,0,100000,19,0.00019,52,0.00052,100000,19,0.00019,52,0.00052,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,37.7551,1,100000,43,0.00043,82,0.00082,100000,43,0.00043,83,0.00083,0,0.0,0.0,0.0,0.0,0.0,-1,-0.012048192771084338,-0.012121212121212121,-1.0000000000000026e-05,-0.01204819277108437,-0.012121212121212152
-50.0,37.7551,2,100000,44,0.00044,67,0.00067,100000,44,0.00044,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,37.7551,3,100000,23,0.00023,59,0.00059,100000,23,0.00023,58,0.00058,0,0.0,0.0,0.0,0.0,0.0,1,0.017241379310344827,0.017094017094017096,1.0000000000000026e-05,0.017241379310344872,0.017094017094017137
-50.0,37.7551,4,100000,32,0.00032,78,0.00078,100000,32,0.00032,78,0.00078,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,37.7551,5,100000,39,0.00039,84,0.00084,100000,39,0.00039,85,0.00085,0,0.0,0.0,0.0,0.0,0.0,-1,-0.011764705882352941,-0.011834319526627219,-9.999999999999918e-06,-0.011764705882352846,-0.011834319526627122
-50.0,39.7959,0,100000,19,0.00019,77,0.00077,100000,19,0.00019,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-50.0,39.7959,1,100000,28,0.00028,72,0.00072,100000,28,0.00028,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
